step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
38,CASH_OUT,406925.74,C1834993868,15976.0,0.0,C1915723049,4966184.07,5373109.81,0.0,0.0
17,PAYMENT,1782.69,C384342285,6518.0,4735.31,M2144501036,0.0,0.0,0.0,0.0
10,PAYMENT,12553.49,C800113486,12308.0,0.0,M404343970,0.0,0.0,0.0,0.0
7,CASH_IN,214418.16,C1460653374,3152398.85,3366817.0,C1973191571,349224.21,127424.27,0.0,0.0
38,CASH_OUT,67412.57,C1677704193,489029.0,421616.43,C252007654,0.0,67412.57,0.0,0.0
41,CASH_IN,238994.32,C74783428,644912.06,883906.39,C1773910420,257111.41,18117.09,0.0,0.0
14,CASH_IN,27459.18,C1731381803,4214933.06,4242392.24,C2013518882,363041.34,652885.53,0.0,0.0
11,CASH_OUT,402080.74,C1654229041,41875.23,0.0,C1721439071,218.0,402298.74,0.0,0.0
11,CASH_OUT,551474.99,C822370198,13752.0,0.0,C227998366,0.0,551474.99,0.0,0.0
40,CASH_IN,51623.23,C2036880032,20901.0,72524.23,C1291270732,735674.01,790209.52,0.0,0.0
40,PAYMENT,28355.15,C658983210,22077.0,0.0,M562694163,0.0,0.0,0.0,0.0
19,PAYMENT,11559.83,C622257614,25150.0,13590.17,M1543935568,0.0,0.0,0.0,0.0
40,PAYMENT,7267.47,C1914580957,60190.0,52922.53,M502546646,0.0,0.0,0.0,0.0
20,PAYMENT,4972.21,C1831598259,590770.33,585798.13,M1973883151,0.0,0.0,0.0,0.0
35,PAYMENT,13245.48,C725821379,453255.11,440009.63,M928500437,0.0,0.0,0.0,0.0
39,CASH_IN,103244.89,C1114424615,11417.0,114661.89,C3166516,18759.4,0.0,0.0,0.0
41,TRANSFER,680427.56,C1971693027,25156.0,0.0,C399326132,1243732.24,1830084.55,0.0,0.0
38,CASH_OUT,131752.27,C488662126,31657.53,0.0,C453963467,342365.69,124283.91,0.0,0.0
40,CASH_OUT,47417.81,C254736091,10610.0,0.0,C1614190061,1170304.84,1217722.66,0.0,0.0
11,CASH_OUT,67499.92,C1977461981,0.0,0.0,C1485392578,101869.0,169368.92,0.0,0.0
24,PAYMENT,15025.61,C1124516759,21467.0,6441.39,M278275655,0.0,0.0,0.0,0.0
36,PAYMENT,7338.14,C1161197432,981573.57,974235.42,M932630989,0.0,0.0,0.0,0.0
33,CASH_OUT,92839.75,C1529662341,61923.0,0.0,C507264964,1795097.68,1887937.43,0.0,0.0
20,PAYMENT,10134.31,C384527608,103722.0,93587.69,M1551213778,0.0,0.0,0.0,0.0
44,PAYMENT,11159.52,C972408791,125.0,0.0,M1001114356,0.0,0.0,0.0,0.0
13,PAYMENT,5821.4,C837662877,1127.0,0.0,M1306304449,0.0,0.0,0.0,0.0
9,PAYMENT,7047.25,C1501475980,0.0,0.0,M1429031398,0.0,0.0,0.0,0.0
21,PAYMENT,14909.15,C1662511941,246548.86,231639.71,M835164917,0.0,0.0,0.0,0.0
40,CASH_IN,234251.97,C203966001,60752.0,295003.97,C1226718613,56741.92,0.0,0.0,0.0
14,CASH_OUT,1460.49,C461045200,0.0,0.0,C189534666,1698773.8,1678167.29,0.0,0.0
15,CASH_OUT,316932.18,C1523213337,32001.0,0.0,C41698878,41904.02,358836.2,0.0,0.0
9,PAYMENT,15105.27,C180121538,246816.61,231711.34,M1867929142,0.0,0.0,0.0,0.0
18,CASH_IN,18627.7,C525130457,75074.0,93701.7,C1605088579,8001.49,103762.05,0.0,0.0
19,CASH_OUT,112804.28,C1841090056,34197.0,0.0,C919521436,923182.71,605104.6,0.0,0.0
20,CASH_OUT,291740.27,C1490269360,0.0,0.0,C727137885,1426415.83,2000296.1,0.0,0.0
37,TRANSFER,15022.16,C556278229,0.0,0.0,C1855853055,189917.18,204939.34,0.0,0.0
41,PAYMENT,10761.06,C76568992,21505.0,10743.94,M628948956,0.0,0.0,0.0,0.0
9,PAYMENT,18151.07,C1973768960,0.0,0.0,M1238171659,0.0,0.0,0.0,0.0
17,CASH_IN,85188.79,C606006136,102506.0,187694.79,C156254896,142706.99,57518.2,0.0,0.0
22,CASH_OUT,124979.18,C1939686341,7049.0,0.0,C895262479,0.0,124979.18,0.0,0.0
36,PAYMENT,7578.63,C1843004491,260581.04,253002.4,M938171253,0.0,0.0,0.0,0.0
38,CASH_OUT,41393.57,C568670927,165047.0,123653.43,C1865518852,0.0,41393.57,0.0,0.0
35,PAYMENT,5780.07,C215007202,0.0,0.0,M361421047,0.0,0.0,0.0,0.0
17,PAYMENT,14138.78,C469277893,50856.0,36717.22,M467131076,0.0,0.0,0.0,0.0
36,PAYMENT,621.87,C927939706,0.0,0.0,M1275852152,0.0,0.0,0.0,0.0
17,CASH_OUT,91174.95,C1036518197,0.0,0.0,C1611402522,795665.47,954708.9,0.0,0.0
39,PAYMENT,343.91,C1684168989,0.0,0.0,M1244757818,0.0,0.0,0.0,0.0
9,TRANSFER,1944303.99,C928238834,0.0,0.0,C2046611860,2162500.04,3570750.06,0.0,0.0
22,PAYMENT,10691.15,C1734634121,0.0,0.0,M2075742773,0.0,0.0,0.0,0.0
35,TRANSFER,1173484.43,C606928719,63246.0,0.0,C1629687658,1824791.3,2998275.74,0.0,0.0
44,CASH_IN,88303.38,C1403711388,16990401.05,17078704.43,C1634206907,602100.64,410932.87,0.0,0.0
38,CASH_OUT,109684.44,C1426653271,12593.0,0.0,C25761147,578488.73,688173.17,0.0,0.0
42,CASH_OUT,150854.75,C2029255497,0.0,0.0,C906267613,500297.62,651152.36,0.0,0.0
39,PAYMENT,2834.52,C2017139208,83981.5,81146.98,M65709975,0.0,0.0,0.0,0.0
34,CASH_OUT,93706.26,C1392374886,0.0,0.0,C448209058,309927.79,426826.36,0.0,0.0
41,PAYMENT,933.94,C2100925104,11058.0,10124.06,M1769977745,0.0,0.0,0.0,0.0
13,PAYMENT,861.08,C1140121032,0.0,0.0,M1842069796,0.0,0.0,0.0,0.0
40,CASH_IN,16282.46,C1706915033,199171.0,215453.46,C229859092,395642.68,379360.22,0.0,0.0
43,TRANSFER,1171711.59,C759819183,4032.89,0.0,C1833357436,372797.6,1544509.2,0.0,0.0
11,CASH_OUT,322816.15,C1407805206,0.0,0.0,C514597582,21333210.95,21656027.1,0.0,0.0
40,CASH_IN,56366.41,C1498454833,7316633.16,7372999.57,C1243461337,3234123.65,3177757.25,0.0,0.0
37,CASH_OUT,243482.63,C1208059185,0.0,0.0,C1905034640,2032385.66,2214044.37,0.0,0.0
20,PAYMENT,3157.47,C1653581655,0.0,0.0,M981516600,0.0,0.0,0.0,0.0
19,CASH_OUT,305149.7,C1495971040,0.0,0.0,C875650086,2727643.99,3032793.69,0.0,0.0
37,PAYMENT,6012.64,C440590351,0.0,0.0,M2009706960,0.0,0.0,0.0,0.0
44,CASH_OUT,344664.68,C1660005661,0.0,0.0,C1899462849,569793.13,914457.82,0.0,0.0
9,CASH_IN,72371.36,C638831517,4738144.41,4810515.77,C362487133,145350.47,72979.11,0.0,0.0
38,PAYMENT,16745.96,C444807634,902.0,0.0,M1613484931,0.0,0.0,0.0,0.0
13,CASH_IN,81130.64,C390505575,2631.0,83761.64,C1156098317,129108.96,47978.32,0.0,0.0
36,PAYMENT,2945.9,C1136711919,0.0,0.0,M537914514,0.0,0.0,0.0,0.0
41,CASH_OUT,157022.21,C879264580,0.0,0.0,C1486287770,633972.65,790994.86,0.0,0.0
8,TRANSFER,2078426.24,C1142810111,472304.49,0.0,C1247600089,5149860.15,6965916.76,0.0,0.0
10,CASH_OUT,282505.14,C192883731,0.0,0.0,C648358342,304788.54,587293.68,0.0,0.0
10,CASH_IN,110012.79,C38507694,2141827.92,2251840.71,C1685192392,314960.8,204948.01,0.0,0.0
20,CASH_OUT,20360.03,C267154670,11461.0,0.0,C603998536,88.18,20448.22,0.0,0.0
10,CASH_OUT,40499.08,C1293037961,0.0,0.0,C1538264524,2139795.25,1926061.4,0.0,0.0
35,PAYMENT,7601.65,C1735627802,5171.0,0.0,M924233121,0.0,0.0,0.0,0.0
15,CASH_IN,150957.87,C367560402,20581491.32,20732449.19,C1212809725,682042.59,531084.71,0.0,0.0
33,CASH_OUT,158486.2,C477124939,0.0,0.0,C1584518006,389845.45,548331.65,0.0,0.0
21,CASH_IN,407029.8,C377727283,25779174.4,26186204.2,C946668186,512777.99,105748.19,0.0,0.0
36,CASH_OUT,65782.01,C435368269,40429.0,0.0,C1614730460,443103.78,508885.78,0.0,0.0
19,PAYMENT,827.47,C169399679,2512.0,1684.53,M462892200,0.0,0.0,0.0,0.0
41,PAYMENT,13786.77,C1236727794,101309.6,87522.83,M1019014838,0.0,0.0,0.0,0.0
39,PAYMENT,10801.78,C787009528,0.0,0.0,M414297903,0.0,0.0,0.0,0.0
33,PAYMENT,4588.23,C693074021,0.0,0.0,M1198573348,0.0,0.0,0.0,0.0
2,DEBIT,3106.9,C296954388,100.0,0.0,C2134357721,461082.25,182906.2,0.0,0.0
33,PAYMENT,13039.07,C701810409,65880.0,52840.93,M1300170177,0.0,0.0,0.0,0.0
21,PAYMENT,13791.76,C264293136,510584.0,496792.24,M837421854,0.0,0.0,0.0,0.0
39,CASH_OUT,139829.06,C326683401,0.0,0.0,C1257019724,710627.33,850456.38,0.0,0.0
16,TRANSFER,816437.81,C1929230955,0.0,0.0,C157627543,953196.29,1769634.11,0.0,0.0
17,CASH_OUT,225912.09,C1784777845,3000.0,0.0,C755510122,0.0,225912.09,0.0,0.0
12,PAYMENT,26490.17,C1634397284,0.0,0.0,M558909745,0.0,0.0,0.0,0.0
20,PAYMENT,14640.98,C1983009115,965342.83,950701.86,M1325528040,0.0,0.0,0.0,0.0
14,CASH_IN,162081.91,C1162282985,3016384.51,3178466.42,C1079108275,173954.69,11872.78,0.0,0.0
9,PAYMENT,10578.44,C1583786766,5242.0,0.0,M840421588,0.0,0.0,0.0,0.0
39,CASH_IN,91850.69,C592533586,8241416.82,8333267.51,C1583010237,197458.22,105607.53,0.0,0.0
14,PAYMENT,14630.08,C93580615,375271.81,360641.73,M596196382,0.0,0.0,0.0,0.0
17,CASH_OUT,95440.02,C1315261478,535057.86,439617.85,C2064302179,1572481.43,1667921.44,0.0,0.0
12,PAYMENT,3823.83,C1887657930,119066.0,115242.17,M75449755,0.0,0.0,0.0,0.0
38,CASH_IN,87931.69,C590492471,21114415.83,21202347.52,C268733069,899502.51,811570.82,0.0,0.0
23,PAYMENT,19209.28,C1255960880,21112.0,1902.72,M339800159,0.0,0.0,0.0,0.0
12,TRANSFER,237852.35,C1333586534,0.0,0.0,C1536044711,786974.72,1970999.47,0.0,0.0
44,PAYMENT,3375.12,C301889235,34901.0,31525.88,M732091657,0.0,0.0,0.0,0.0
37,TRANSFER,392595.9,C1136482799,0.0,0.0,C508433499,9155592.15,9548188.05,0.0,0.0
19,PAYMENT,7561.83,C1240765064,0.0,0.0,M1131119873,0.0,0.0,0.0,0.0
39,CASH_OUT,578678.28,C1542570782,0.0,0.0,C897697267,6502426.34,7521832.97,0.0,0.0
36,PAYMENT,24029.57,C1056208424,0.0,0.0,M1610757781,0.0,0.0,0.0,0.0
41,CASH_IN,392999.82,C1019655407,11261.0,404260.82,C317710636,392938.27,0.0,0.0,0.0
17,CASH_OUT,104981.73,C479089837,0.0,0.0,C1414763289,1391048.39,1496030.12,0.0,0.0
10,PAYMENT,2250.29,C543088725,11846.0,9595.71,M28725046,0.0,0.0,0.0,0.0
22,CASH_IN,81407.4,C1254716091,23945.0,105352.4,C12793273,9806221.27,9724813.87,0.0,0.0
20,PAYMENT,7197.54,C117178823,0.0,0.0,M1384334080,0.0,0.0,0.0,0.0
18,CASH_OUT,259711.52,C248618868,0.0,0.0,C1066179157,1077139.69,1336851.21,0.0,0.0
13,CASH_OUT,313890.67,C346891709,0.0,0.0,C1019554569,1034795.82,1348686.49,0.0,0.0
12,CASH_OUT,75434.16,C845876777,0.0,0.0,C1194912362,235423.38,690292.61,0.0,0.0
12,CASH_IN,144435.7,C2097235494,20073094.59,20217530.29,C2017694369,3297607.61,3391657.94,0.0,0.0
17,PAYMENT,8952.53,C1960019411,72757.44,63804.92,M597514840,0.0,0.0,0.0,0.0
15,CASH_OUT,407343.38,C1315766423,0.0,0.0,C1895787281,1274950.13,1889385.31,0.0,0.0
37,PAYMENT,5393.52,C402024858,0.0,0.0,M1133819525,0.0,0.0,0.0,0.0
10,CASH_IN,477693.01,C1669261275,1349905.26,1827598.26,C549277650,1452150.99,974457.98,0.0,0.0
12,PAYMENT,27422.08,C666580270,454.0,0.0,M301738071,0.0,0.0,0.0,0.0
33,CASH_OUT,287392.3,C2113532751,36621.0,0.0,C417168162,449858.14,737250.44,0.0,0.0
7,CASH_OUT,172491.78,C1819833443,0.0,0.0,C2104165942,225514.0,331061.49,0.0,0.0
19,CASH_OUT,335162.71,C1477386858,238.0,0.0,C1312101896,791271.6,965734.85,0.0,0.0
17,PAYMENT,23817.09,C832950903,572.0,0.0,M916615558,0.0,0.0,0.0,0.0
16,CASH_OUT,10202.53,C560343133,0.0,0.0,C1848958289,282009.08,292211.61,0.0,0.0
23,PAYMENT,13592.34,C1441438012,0.0,0.0,M1010469346,0.0,0.0,0.0,0.0
23,CASH_OUT,86475.15,C1822281503,51714.0,0.0,C778507995,3116959.25,3203434.4,0.0,0.0
34,PAYMENT,9838.72,C1693383675,70799.0,60960.28,M341794804,0.0,0.0,0.0,0.0
20,CASH_OUT,9978.58,C1064184060,0.0,0.0,C551158032,2899809.84,2909788.41,0.0,0.0
38,CASH_IN,437122.7,C423841007,10832.0,447954.7,C319679346,0.0,0.0,0.0,0.0
43,PAYMENT,44488.15,C749808143,1519538.53,1475050.38,M1348299664,0.0,0.0,0.0,0.0
21,PAYMENT,22558.7,C1726862498,0.0,0.0,M1168345256,0.0,0.0,0.0,0.0
13,CASH_IN,161234.64,C1905581730,10196020.49,10357255.13,C347377186,836892.82,833767.05,0.0,0.0
12,PAYMENT,24803.65,C390909286,459850.65,435047.0,M432671270,0.0,0.0,0.0,0.0
39,CASH_OUT,269240.26,C2115981669,0.0,0.0,C509178398,565086.08,834326.34,0.0,0.0
20,PAYMENT,9788.38,C1700965603,0.0,0.0,M1801440627,0.0,0.0,0.0,0.0
16,PAYMENT,4894.01,C589891312,29970.48,25076.47,M412605552,0.0,0.0,0.0,0.0
17,CASH_IN,99836.91,C1865727229,19791.0,119627.91,C148267310,1256891.05,1157054.15,0.0,0.0
23,TRANSFER,544840.44,C390205878,0.0,0.0,C1260103676,1112457.59,1657298.03,0.0,0.0
13,CASH_OUT,153802.16,C161548777,0.0,0.0,C940205324,2984140.72,3137942.88,0.0,0.0
33,CASH_OUT,67493.94,C348668199,0.0,0.0,C983253408,1710693.65,1778187.59,0.0,0.0
43,CASH_OUT,57694.69,C1699902601,0.0,0.0,C392969297,1153945.95,1287051.52,0.0,0.0
35,CASH_IN,79940.23,C2124491223,5321353.64,5401293.87,C1978488655,166313.69,86373.46,0.0,0.0
18,PAYMENT,5205.53,C1586377598,0.0,0.0,M1631661130,0.0,0.0,0.0,0.0
42,PAYMENT,973.09,C763060611,298801.0,297827.91,M58394846,0.0,0.0,0.0,0.0
10,PAYMENT,3500.87,C1123562618,24300.0,20799.13,M360858892,0.0,0.0,0.0,0.0
23,TRANSFER,459232.92,C1554660363,0.0,0.0,C1745096940,12293934.04,12753166.96,0.0,0.0
16,PAYMENT,27760.46,C167527377,0.0,0.0,M2082027132,0.0,0.0,0.0,0.0
12,TRANSFER,1952027.06,C1550276024,32018.0,0.0,C1322942971,264447.99,3436740.91,0.0,0.0
16,CASH_IN,11074.32,C252670245,7899297.61,7910371.92,C64294407,904637.86,893563.55,0.0,0.0
34,CASH_OUT,145996.94,C1259335274,0.0,0.0,C683891649,11364142.58,11510139.53,0.0,0.0
41,PAYMENT,1512.35,C1192972386,0.0,0.0,M765950895,0.0,0.0,0.0,0.0
19,PAYMENT,1243.25,C1781055558,89952.85,88709.59,M2122896305,0.0,0.0,0.0,0.0
37,CASH_IN,286900.79,C212931341,49725.0,336625.79,C1321575776,41334.69,0.0,0.0,0.0
15,CASH_IN,273617.21,C818646745,22442761.59,22716378.8,C1507761286,1160718.93,887101.72,0.0,0.0
33,CASH_IN,40523.12,C968496796,1803352.62,1843875.74,C821132314,307001.07,266477.95,0.0,0.0
18,PAYMENT,1287.62,C603063903,0.0,0.0,M761371825,0.0,0.0,0.0,0.0
11,CASH_OUT,83979.97,C538447362,118776.0,34796.03,C1279831179,524539.55,608519.52,0.0,0.0
11,CASH_OUT,158091.14,C1109953769,0.0,0.0,C801899764,1359361.34,2462685.56,0.0,0.0
9,PAYMENT,6544.8,C2053949279,0.0,0.0,M1781021467,0.0,0.0,0.0,0.0
15,CASH_OUT,50067.09,C1026573183,3059.0,0.0,C18132216,1033022.8,1190603.31,0.0,0.0
44,PAYMENT,7597.71,C1961846127,209664.0,202066.29,M2000798675,0.0,0.0,0.0,0.0
39,CASH_OUT,309071.02,C1221548726,6437.0,0.0,C26815371,227356.74,744285.61,0.0,0.0
15,CASH_IN,219590.47,C1245741240,13654115.42,13873705.89,C679220016,956567.45,736976.99,0.0,0.0
37,CASH_IN,92477.62,C1891876469,5873162.76,5965640.38,C1005984867,206964.39,137915.02,0.0,0.0
34,PAYMENT,17310.39,C902822302,0.0,0.0,M162825019,0.0,0.0,0.0,0.0
17,CASH_IN,423517.02,C792737259,6938561.51,7362078.53,C331438516,502150.07,78633.06,0.0,0.0
9,PAYMENT,22327.96,C11972593,14129.12,0.0,M1407833166,0.0,0.0,0.0,0.0
36,PAYMENT,2935.12,C850411179,0.0,0.0,M1489021470,0.0,0.0,0.0,0.0
20,CASH_IN,64487.63,C1895494866,2543746.02,2608233.65,C1874692231,6970075.04,6905587.41,0.0,0.0
41,PAYMENT,4342.89,C2105903710,0.0,0.0,M1440661601,0.0,0.0,0.0,0.0
18,PAYMENT,2961.21,C1530689522,0.0,0.0,M427163949,0.0,0.0,0.0,0.0
18,CASH_OUT,146964.96,C2033555624,0.0,0.0,C224334835,365215.45,688522.17,0.0,0.0
12,CASH_OUT,186963.51,C418093186,76203.0,0.0,C348831002,44879.95,231843.46,0.0,0.0
35,CASH_OUT,76659.15,C694901031,0.0,0.0,C429778611,418292.69,494951.84,0.0,0.0
21,CASH_OUT,21564.75,C1071302445,51509.0,29944.25,C1257541539,4368998.32,4390563.07,0.0,0.0
10,CASH_OUT,30908.92,C1146299598,166645.69,135736.76,C1002088829,372272.64,476965.37,0.0,0.0
18,CASH_IN,35001.81,C978759479,6720277.51,6755279.33,C1367053354,399573.69,364571.87,0.0,0.0
9,PAYMENT,6371.89,C97533956,10010.0,3638.11,M1214111757,0.0,0.0,0.0,0.0
22,CASH_IN,119186.44,C523991309,5322509.61,5441696.05,C1504836720,1036438.92,811243.46,0.0,0.0
19,PAYMENT,2393.36,C400768284,0.0,0.0,M1891900382,0.0,0.0,0.0,0.0
19,PAYMENT,4783.32,C2099847829,10640.0,5856.68,M1276346918,0.0,0.0,0.0,0.0
35,PAYMENT,1486.65,C213497584,0.0,0.0,M1430794450,0.0,0.0,0.0,0.0
36,TRANSFER,30190.7,C209465498,5.0,0.0,C1713874928,346097.34,376288.04,0.0,0.0
10,PAYMENT,21746.67,C1198306308,10000.0,0.0,M50759857,0.0,0.0,0.0,0.0
13,TRANSFER,1899465.1,C713773742,5823.68,0.0,C1733823905,2225426.25,4124891.35,0.0,0.0
40,CASH_OUT,627540.23,C1798485835,15566.0,0.0,C1853011847,0.0,627540.23,0.0,0.0
41,CASH_OUT,431557.92,C348761580,0.0,0.0,C735290451,1223840.17,1655398.09,0.0,0.0
14,PAYMENT,14209.72,C2065548228,111143.0,96933.28,M2033232957,0.0,0.0,0.0,0.0
36,PAYMENT,7287.44,C470826099,0.0,0.0,M804298814,0.0,0.0,0.0,0.0
43,CASH_OUT,79714.36,C838405062,0.0,0.0,C128870695,24050220.46,24129934.83,0.0,0.0
18,CASH_OUT,10202.47,C2008358673,180.0,0.0,C1502267428,0.0,10202.47,0.0,0.0
37,TRANSFER,1048996.09,C746638672,319029.59,0.0,C551876295,6368496.05,7417492.13,0.0,0.0
36,TRANSFER,351806.51,C1021682611,0.0,0.0,C954225330,5153576.35,5505382.86,0.0,0.0
11,CASH_OUT,91088.55,C1004827377,91524.88,436.32,C1137805002,3550263.98,3829795.72,0.0,0.0
21,CASH_OUT,198453.33,C856817523,41.0,0.0,C1099892020,2067488.55,2265941.88,0.0,0.0
8,CASH_OUT,199089.1,C247681480,118179.08,0.0,C2103065350,1289283.65,1135043.98,0.0,0.0
42,CASH_OUT,161688.1,C949616522,21850.0,0.0,C1344555666,335384.86,497072.96,0.0,0.0
19,CASH_IN,142277.19,C918909831,1064397.24,1206674.43,C1106540048,1370852.06,1368679.09,0.0,0.0
40,CASH_OUT,376902.3,C498237646,14191.4,0.0,C1406968003,7115779.19,7492681.5,0.0,0.0
34,CASH_IN,150403.95,C1428511100,6699979.86,6850383.8,C172314549,2856048.36,2506312.19,0.0,0.0
20,CASH_OUT,23427.11,C1711473855,379.0,0.0,C1017198092,0.0,23427.11,0.0,0.0
42,CASH_OUT,49500.03,C2054658164,0.0,0.0,C329540318,143520.08,193020.11,0.0,0.0
14,CASH_IN,243144.05,C1437671171,2735196.71,2978340.76,C855670855,453566.45,210422.4,0.0,0.0
38,CASH_OUT,145218.24,C608254098,4550.0,0.0,C2013521081,932055.06,1077273.29,0.0,0.0
11,CASH_IN,344364.5,C1261288570,709147.57,1053512.06,C1175199409,1970185.0,1632576.92,0.0,0.0
19,CASH_OUT,290309.64,C1121398892,105660.0,0.0,C1787982344,0.0,290309.64,0.0,0.0
11,TRANSFER,666869.45,C641358912,8583.0,0.0,C1859916412,26367.0,446321.39,0.0,0.0
40,PAYMENT,9092.49,C1799540216,0.0,0.0,M1655045227,0.0,0.0,0.0,0.0
43,PAYMENT,3207.01,C659666924,49613.0,46405.99,M41187782,0.0,0.0,0.0,0.0
18,PAYMENT,3916.9,C1082411585,143159.6,139242.71,M1372436583,0.0,0.0,0.0,0.0
44,PAYMENT,3223.04,C1995824667,27669.0,24445.96,M786575030,0.0,0.0,0.0,0.0
16,CASH_IN,128763.9,C999587442,840033.17,968797.07,C1204904393,607342.38,721989.29,0.0,0.0
42,TRANSFER,833046.19,C441421655,0.0,0.0,C1902695785,2396861.63,3229907.82,0.0,0.0
37,CASH_IN,47983.73,C743594361,7783885.73,7831869.46,C518185827,4395714.61,4347730.88,0.0,0.0
33,PAYMENT,4747.5,C878511308,20172.0,15424.5,M1064954613,0.0,0.0,0.0,0.0
13,PAYMENT,1753.5,C731134120,0.0,0.0,M1208329048,0.0,0.0,0.0,0.0
26,PAYMENT,1362.81,C1437084144,0.0,0.0,M1604412328,0.0,0.0,0.0,0.0
15,CASH_IN,389296.43,C952895840,4896578.54,5285874.97,C381105988,3067585.54,2678289.11,0.0,0.0
9,PAYMENT,10626.11,C627280893,25171.0,14544.89,M1158754330,0.0,0.0,0.0,0.0
18,PAYMENT,28357.01,C532768082,54160.0,25802.99,M297610003,0.0,0.0,0.0,0.0
14,CASH_OUT,94712.98,C930048692,0.0,0.0,C1466446496,182107.23,639558.19,0.0,0.0
33,PAYMENT,20591.6,C23361430,150412.76,129821.16,M893413090,0.0,0.0,0.0,0.0
21,TRANSFER,645755.82,C1684789058,0.0,0.0,C720335307,848105.64,1493861.47,0.0,0.0
11,PAYMENT,33361.89,C1090404457,0.0,0.0,M1410952891,0.0,0.0,0.0,0.0
40,PAYMENT,18830.54,C2083055567,162797.17,143966.64,M1774203499,0.0,0.0,0.0,0.0
18,PAYMENT,5353.8,C927890233,0.0,0.0,M536518990,0.0,0.0,0.0,0.0
8,CASH_OUT,362890.75,C2081613539,1179604.66,816713.91,C408304912,487887.98,3158225.46,0.0,0.0
12,CASH_IN,363644.99,C923208464,11411499.06,11775144.05,C1444624884,612006.78,414365.24,0.0,0.0
36,CASH_OUT,40323.64,C1567582280,10310.0,0.0,C770360274,9505259.13,9545582.77,0.0,0.0
9,PAYMENT,7306.75,C2023215053,0.0,0.0,M849050316,0.0,0.0,0.0,0.0
12,CASH_OUT,29783.07,C1149417816,0.0,0.0,C2110250940,928326.22,803408.75,0.0,0.0
16,CASH_IN,142768.05,C426491037,780857.25,923625.29,C1251838000,9706646.55,9099034.33,0.0,0.0
14,PAYMENT,15942.98,C2110148774,302225.61,286282.63,M1387286827,0.0,0.0,0.0,0.0
40,CASH_OUT,86161.63,C2100329796,0.0,0.0,C600142142,657287.97,743449.6,0.0,0.0
21,PAYMENT,18761.33,C857150301,0.0,0.0,M813966410,0.0,0.0,0.0,0.0
39,PAYMENT,7638.66,C1318915974,0.0,0.0,M1161304848,0.0,0.0,0.0,0.0
34,CASH_OUT,202365.47,C973516529,0.0,0.0,C595994985,392647.79,951472.49,0.0,0.0
35,CASH_OUT,70545.78,C922831648,440220.0,369674.22,C1924596179,0.0,70545.78,0.0,0.0
40,CASH_IN,175562.18,C235992941,732145.27,907707.45,C216714364,384165.44,208603.25,0.0,0.0
17,PAYMENT,1810.38,C201697627,0.0,0.0,M1678177932,0.0,0.0,0.0,0.0
35,CASH_IN,176293.94,C2106947854,9047.0,185340.94,C338861738,4420215.58,4243921.65,0.0,0.0
19,CASH_OUT,167367.4,C3574174,311.0,0.0,C1453244959,1098235.04,1265602.44,0.0,0.0
11,TRANSFER,1065013.5,C569437158,29806.79,0.0,C1356359366,2644592.7,3709606.2,0.0,0.0
19,PAYMENT,8728.89,C424179843,159254.88,150525.99,M351400926,0.0,0.0,0.0,0.0
34,PAYMENT,18372.64,C661118538,0.0,0.0,M2062365862,0.0,0.0,0.0,0.0
10,CASH_IN,170706.84,C111145196,3894061.12,4064767.97,C1525154074,219097.0,48390.16,0.0,0.0
16,PAYMENT,25417.33,C1845448480,0.0,0.0,M38302754,0.0,0.0,0.0,0.0
41,PAYMENT,12408.36,C268820513,75187.84,62779.47,M689158515,0.0,0.0,0.0,0.0
42,TRANSFER,844364.69,C735190702,0.0,0.0,C1943248125,26232677.61,27077042.3,0.0,0.0
16,PAYMENT,17501.72,C1774818606,5754.0,0.0,M1527298459,0.0,0.0,0.0,0.0
35,CASH_IN,176770.91,C2030194377,71145.0,247915.91,C1354774829,5809733.43,5632962.52,0.0,0.0
34,PAYMENT,4089.11,C1065888314,49587.0,45497.89,M1633545650,0.0,0.0,0.0,0.0
41,PAYMENT,6653.25,C1566365482,33397.09,26743.84,M1380734676,0.0,0.0,0.0,0.0
39,CASH_IN,78481.01,C1990737708,18991154.45,19069635.46,C669419693,11416443.64,11159750.82,0.0,0.0
12,CASH_OUT,27014.58,C925697277,0.0,0.0,C1981839580,2342711.22,2369725.81,0.0,0.0
34,CASH_OUT,122938.96,C1433117925,0.0,0.0,C985537694,315610.9,722797.64,0.0,0.0
10,PAYMENT,16390.4,C2016384314,10768.0,0.0,M858644195,0.0,0.0,0.0,0.0
16,TRANSFER,50384.25,C551929863,0.0,0.0,C2000775203,240086.0,273211.84,0.0,0.0
19,CASH_IN,535776.1,C1218874544,15208.0,550984.1,C549277650,2854769.4,2318993.3,0.0,0.0
38,PAYMENT,6271.57,C1375472176,0.0,0.0,M643676887,0.0,0.0,0.0,0.0
14,PAYMENT,15907.33,C1805335736,0.0,0.0,M1566910666,0.0,0.0,0.0,0.0
9,CASH_OUT,172535.03,C748377912,0.0,0.0,C782769307,351735.68,0.0,0.0,0.0
20,PAYMENT,23736.34,C1699052651,201636.99,177900.65,M715331377,0.0,0.0,0.0,0.0
10,PAYMENT,6284.73,C1815043364,19855.0,13570.27,M1190361338,0.0,0.0,0.0,0.0
